latitude,longitude,avg_ws100_mean,avg_ws100_std,max_ws100_mean,min_ws100_mean,annual_energy_mwh_mean,annual_energy_mwh_std,annual_energy_gwh_mean,capacity_factor_mean,capacity_factor_std,full_load_hours_mean,full_load_hours_std,low_ratio_mean,high_ratio_mean,safe_ratio_mean,rated_ratio_mean,avg_ws100_cv,annual_energy_mwh_cv,capacity_factor_cv,distance_to_load_km,n_turbines,installed_capacity_mw,score_energy,score_cf,score_turbines,score_distance,score_lowrisk,composite_score,distance_to_control_point,elevation_m,slope_deg,nearest_town_name,distance_to_nearest_town_km,elevation_penalty,slope_penalty,score_town_dist,score_load_dist,score_elevation,score_slope,composite_score_v4,distance_to_reference_point
37.0,99.75,3.7391079133333336,0.2399972641976695,16.518156333333334,0.0314334909233333,1305.3723563333333,275.69595790872523,1.3053723313333334,0.0744532156999999,0.015731089269712,652.6861736666667,137.8479718131911,0.4873444660694829,0.0,0.5126555339305171,0.012079892041154,0.0641857014454865,0.2112010083338434,0.211288244863708,108.47597331995308,852,1704.0,0.7904803449383123,0.7904706624285062,0.9919022654933533,0.6284276399596739,0.6946339714663798,0.8069413454811223,106.93169317626992,3201.983642578125,8.722908973693848,黑马河乡,30.228047408431795,0.0,0.3,0.1978167608888702,0.6284276399596739,1.0,0.7,0.7432437226944858,60.28856487870153
35.0,101.25,4.136607416666667,0.2092787410732477,15.953267433333334,0.0501513104333333,1276.8182283333333,222.8374723249064,1.276818233,0.0728237066999999,0.0127074821871629,638.4091163333334,111.418736534752,0.368323518892798,3.79477838494e-06,0.6316726863288171,0.0051707962172816,0.0505918788014665,0.1745256038643671,0.1744965034464928,155.9265021014604,871,1742.0,0.7724945824987711,0.7724751943516759,0.9910129189290396,0.4498216115561194,0.9072344979606852,0.7921933348817128,154.64154725885393,3692.25390625,1.527069091796875,河北乡,38.73569809155499,0.5,0.0,0.2588231795910271,0.4498216115561194,0.5,1.0,0.723783399964207,213.0872416114829
37.5,100.0,3.90197617,0.2438797331298573,15.617298433333334,0.0331162242333333,1272.1652913333337,267.0357171404884,1.2721652773333334,0.0725599996,0.0152426021658335,636.0826456666667,133.51785801986713,0.4358733604478046,0.0,0.5641266395521954,0.0061448898370636,0.062501594706012,0.20990646338151,0.2100689394964328,143.81870942761103,874,1748.0,0.7695637761534279,0.7695629473498602,0.9908724957873056,0.4953959142613124,0.7865739569394276,0.7854666290959664,145.93507882665628,3879.94287109375,14.898643493652344,黑马河乡,87.95056053579509,0.5,0.7,0.6117317105675436,0.4953959142613124,0.5,0.3,0.7172815251332648,118.48896105004371
36.5,99.25,3.6192760433333335,0.2417712069637194,16.625025,0.02733082135,1264.0127383333331,254.0570009161044,1.26401273,0.0720933961333333,0.014491012046545,632.006363,127.02850165597036,0.5069603929103143,0.0,0.4930396070896857,0.0094069853032911,0.0668009856305543,0.2009924371894319,0.2010033210218677,122.25594188147736,880,1760.0,0.7644286208605126,0.7644100161362622,0.9905916495038384,0.576559188342779,0.6595951276917316,0.7823018928819557,115.31105566231886,3135.814208984375,4.328653335571289,切吉乡,41.65303463775498,0.0,0.0,0.2797427332329785,0.576559188342779,1.0,1.0,0.7457945544281457,42.14261937575018
36.75,100.5,3.7341745366666665,0.2161603233886198,17.894584549999998,0.0308832528133333,1262.2185166666668,243.04500951057025,1.2622185166666666,0.0719908198666666,0.0138598709205701,631.10926,121.52250754447884,0.4776961120676031,1.5210303499093333e-05,0.5222886776288977,0.0131775810731008,0.0578870433789569,0.1925538298649082,0.1925227542378292,51.10108968152927,881,1762.0,0.7632984709690315,0.7632772160521626,0.990544841789927,0.8443894081406147,0.7118682918886332,0.8271264353585792,55.597463322278735,3194.0,0.0,江西沟乡,27.93228708763219,0.0,0.0,0.1813543883036475,0.8443894081406147,1.0,1.0,0.778252315251281,76.92699086735222
35.0,101.0,4.183660156666667,0.1909711413948746,15.628058533333332,0.0519319747666666,1261.1790653333337,209.00049568848945,1.2611790820000002,0.0719319487333333,0.01191877545972,630.5895336666667,104.5002504580632,0.3463172559489649,0.0,0.6536827440510351,0.0044712262228542,0.0456469058775153,0.1657183356696853,0.1656951559022179,148.79155217073654,882,1764.0,0.7626437381490065,0.7626270732173908,0.9904980340760158,0.4766778996251674,0.9465430667379592,0.7950990362247551,146.15527027937145,4006.990966796875,11.459364891052246,河北乡,24.365020179924844,1.0,0.7,0.1557743325750253,0.4766778996251674,0.0,0.3,0.6524321420372109,199.19099309924164
37.25,99.0,4.05872265,0.2077448869867939,15.3152541,0.0560155493833333,1249.8759706666667,228.6752880748961,1.2498759516666669,0.0712868481333333,0.0130401718580104,624.9379846666667,114.33764423772062,0.3784932338581563,0.0,0.6215067661418436,0.0052884239505617,0.0511847950455037,0.1829583842250554,0.1829253529854542,177.07514469591993,889,1778.0,0.7555241099290056,0.7555029105072467,0.990170380078637,0.3702171233255319,0.8890688993226352,0.7697398685309036,173.8481991964848,3475.12548828125,2.054884195327759,黑马河乡,90.17263345951903,0.0,0.0,0.627665687668924,0.3702171233255319,1.0,1.0,0.771275477133571,108.78624764795524
37.0,99.5,3.72252829,0.2335940083115255,15.729406033333332,0.0357239491666666,1244.2856066666668,260.3801866657543,1.2442856023333335,0.0709687518333333,0.0148554944695166,622.1428013333333,130.19008617834857,0.4850179654165731,0.0,0.514982034583427,0.0088364065839924,0.0627514393749645,0.2092607880945358,0.2093244433043443,124.96585376407418,893,1786.0,0.7520028341661961,0.7519900168613646,0.989983149222992,0.5663589521999344,0.6987896707397498,0.778327450831845,122.14082555938631,3301.748291015625,8.582667350769043,黑马河乡,38.982506073107565,0.0,0.3,0.2605929832210115,0.5663589521999344,1.0,0.7,0.7266647397830216,63.29301218443682
36.75,100.25,3.6838714933333336,0.2217799707085223,17.20667675,0.0275465822433333,1238.5517176666665,251.42094559372555,1.2385517183333334,0.0706409143999999,0.0143384555280371,619.2758576666668,125.71047115398795,0.4919380920893946,3.80517503805e-06,0.5080581027355674,0.0123108328966738,0.0602029606922704,0.2029959201601873,0.2029766410843226,58.9839100991472,898,1796.0,0.7483911544325791,0.7483695470965819,0.9897491106534356,0.8147181002845496,0.68642863170462,0.8124791116255934,59.92013000194267,3194.0,0.0,江西沟乡,20.590847824366524,0.0,0.0,0.1287106051662301,0.8147181002845496,1.0,1.0,0.7606309997575551,57.46529435597289
35.0,101.5,4.038100873333333,0.2262496562302527,16.120791816666667,0.0427521058233333,1212.4664376666667,235.883992512462,1.2124664423333331,0.0691529845666666,0.0134510533563041,606.2332256666667,117.94199754144358,0.3832819842636258,0.0,0.6167180157363742,0.0054179974382646,0.0560287281886275,0.1945488841459474,0.1945115375799387,165.85434121342595,917,1834.0,0.7319604776054348,0.7319376072813905,0.988859764089122,0.4124527568783885,0.8805150196770524,0.7631100212596525,165.7941138944786,3682.68017578125,2.1122913360595703,河北乡,58.71046559220948,0.5,0.0,0.4020576722859966,0.4124527568783885,0.5,1.0,0.7148175875639661,228.3714806857396
36.5,99.0,3.803025193333333,0.227395063219258,15.8061585,0.0287300102566666,1208.912823333333,237.93811703062863,1.2089128263333333,0.0689503969,0.0135695010083191,604.45641,118.96905633635023,0.4400091490547363,0.0,0.5599908509452637,0.0060910039839974,0.0597932045304037,0.1968199132626968,0.1968009122267893,144.30354249993346,920,1840.0,0.72972211602069,0.7297003321953012,0.988719340947388,0.493570979709267,0.779186426793179,0.7639908261178223,137.13873151074793,3822.192626953125,8.865622520446777,切吉乡,62.51826573043168,0.5,0.3,0.4293625368389493,0.493570979709267,0.5,0.7,0.702918448085141,64.40640286852482
